Date,Day of Week,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range,Time,Time1,Time2
2020-07-23,Thursday,0.0873274577399204,1.0735745935222585,0.4777307815021804,0.9857279220417056,0.9835871103479616,0.0013515240365045,0.1746549154798408,3.9298881767496137,13.070111823250386,13:04
2020-07-24,Friday,0.0891542030820466,0.909196032844208,0.4691368847422678,0.9751479044781092,0.9714200901498254,0.0024504136817826,0.1783084061640932,3.328169985934029,13.671830014065971,13:40
2020-07-27,Monday,0.0803087683567501,1.1251116078565455,0.4764162193571147,0.983360017875459,0.980864020556778,0.0013402118062476,0.1606175367135002,4.118542700170106,12.881457299829894,12:52
2020-07-28,Tuesday,0.0826001934667733,1.0809463749226769,0.4693668603651992,0.9833398881683028,0.9808408713935484,0.0014155899662552,0.1652003869335466,3.956873052082812,13.043126947917187,13:02
2020-07-29,Wednesday,0.0860919413864299,1.0907776047713105,0.4623201323140645,0.9876531890387056,0.9858011673945116,0.0011354079170935,0.1721838827728598,3.992860895105712,13.007139104894287,13:00
2020-07-30,Thursday,0.0888387428563957,1.0082917987836868,0.4710212118371492,0.9817115264476364,0.978968255414782,0.0017916422250281,0.1776774857127914,3.690916348675177,13.309083651324825,13:18
2020-07-31,Friday,0.0834569208267779,0.9695300486595504,0.4590062019868671,0.9831236057058924,0.9805921465617764,0.0014528876616482,0.1669138416535558,3.5490264935667453,13.450973506433254,13:27
2020-08-03,Monday,0.0852866721194953,1.1148865884583354,0.4822361434748923,0.9853895615956542,0.9831979958350024,0.0013235883763208,0.1705733442389906,4.0811133654200855,12.918886634579914,12:55
2020-08-04,Tuesday,0.0866953350136915,1.131533610906288,0.4803491967363356,0.983329008258458,0.9808283594972268,0.0015654155586792,0.173390670027383,4.1420508513582135,12.857949148641788,12:51
2020-08-05,Wednesday,0.0947002462234222,1.034772041468569,0.4769480117070963,0.982936481878654,0.9803769541604522,0.0019006529830814,0.1894004924468444,3.787848963579333,13.212151036420668,13:12
2020-08-06,Thursday,0.0874968708749288,1.0722045659257362,0.4740096073913737,0.9858274995663396,0.9837016245012904,0.0013470492911373,0.1749937417498576,3.924873103473961,13.07512689652604,13:04
2020-08-07,Friday,0.0918366862462006,0.8417029366598253,0.4658523687363647,0.9591284012896532,0.9529976614831012,0.0043246564555875,0.1836733724924012,3.081107208640641,13.918892791359358,13:55
2020-08-10,Monday,0.088877366460969,1.1044398078861652,0.4681583224821491,0.9855673540653004,0.9834024571750954,0.0014187140936426,0.177754732921938,4.0428722597685685,12.957127740231432,12:57
2020-08-11,Tuesday,0.0919498602926395,1.1122255867850832,0.4632323874375718,0.984937702847723,0.9826783582748814,0.0015865304648815,0.183899720585279,4.071372599312986,12.928627400687011,12:55
2020-08-12,Wednesday,0.093535632858009,1.0438763459039295,0.4689801378553134,0.9837029167762944,0.9812583542927384,0.0017706336437951,0.187071265716018,3.8211758498282578,13.178824150171742,13:10
2020-08-13,Thursday,0.0925407400219833,1.074589857546838,0.4591604962174292,0.9856969261402008,0.9835514650612308,0.0015211527586629,0.1850814800439666,3.9336046153748834,13.066395384625118,13:03
2020-08-14,Friday,0.0930349478900967,0.8785914151128668,0.4518289968668037,0.9579392872042434,0.95163018028488,0.0045863243530738,0.1860698957801934,3.2161398334862703,13.78386016651373,13:47
2020-08-17,Monday,0.087684194638967,1.178794272418905,0.4675291351426355,0.9841476421463234,0.981769788468272,0.0015255719225072,0.175368389277934,4.315051512909309,12.68494848709069,12:41
2020-08-18,Tuesday,0.0883747377700737,1.171339355770899,0.4640701176754752,0.9874500469442438,0.9855675539858804,0.0012222511948704,0.1767494755401474,4.28776231570734,12.71223768429266,12:42
2020-08-19,Wednesday,0.0926600335318526,1.0980961638477829,0.4718952151509012,0.986216190898788,0.984148619533606,0.0014711642061593,0.1853200670637052,4.019650946732317,12.980349053267684,12:58
