county,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range,max,min
28129,0.1931718846615688,1.2718029926453491,0.4505038662613167,0.9472514218590864,0.9393391351379492,0.0257149087820184,0.3863437693231376,0.6436749378201722,0.2573319873162965
28131,0.1539988919209013,1.206011508009307,0.4562859701652328,0.9577971641254204,0.9514667387442332,0.0128911172027984,0.3079977838418026,0.6102848620844198,0.3022878374365469
28133,0.1155423537496455,1.0807951669137006,0.3933907729691711,0.9469900830954792,0.9390385955598012,0.0091514715664774,0.231084707499291,0.5089331074268644,0.2778487998615978
28135,0.1404609281632793,1.1752278470324695,0.3933647546681852,0.9608881552346432,0.9550213785198398,0.0098904846248092,0.2809218563265586,0.5338256514524472,0.2529042571642727
28137,0.1751321491323209,1.2196870628387448,0.4691702507610867,0.9548638114487268,0.948093383166036,0.0178980272531728,0.3502642982646418,0.6443022936832843,0.2940384672641949
28139,0.1667492995706644,1.223293820740205,0.4508416900672539,0.948629462456788,0.940923881825306,0.0185914686427793,0.3334985991413288,0.6175907811343068,0.2840925942679888
28141,0.1761683643303773,1.2572732588982578,0.4551238312797569,0.9462998510145928,0.9382448286667818,0.0217807684550399,0.3523367286607546,0.6312921160017939,0.2789558909799833
28143,0.0969098594364179,1.0057712434566757,0.4043710376264164,0.9639207185399176,0.9585088263209052,0.0042827983733957,0.1938197188728358,0.5012808458916016,0.3074613953683798
28145,0.1881836059273196,1.2411916933211384,0.4573156394536889,0.9423635410913536,0.9337180722550568,0.0267663011639081,0.3763672118546392,0.6454986326157832,0.2691320665905141
28147,0.1374330675624973,1.1965317618275804,0.4120998139303823,0.9575769272869036,0.951213466379939,0.010317695974317,0.2748661351249946,0.5495322194555471,0.2746667464823598
28149,0.1437557094360131,1.1294350125594192,0.4428059787484665,0.951792222363228,0.9445610557177124,0.012857186346766,0.2875114188720262,0.5865616015157105,0.2990505703949193
28151,0.1086596727803862,1.037240389694858,0.4098566540376804,0.9442533121240252,0.9358913089426292,0.0085113533754879,0.2173193455607724,0.5185162669856552,0.3011972197846182
28153,0.140207939982618,1.2044691037439117,0.403989530024025,0.9574700209411046,0.9510905240822702,0.0107712903362163,0.280415879965236,0.5441973042474298,0.2637817710929426
28155,0.1839603235200243,1.2645636610946729,0.4567522261811367,0.9452804751910916,0.9370725464697554,0.0242350030197136,0.3679206470400486,0.6407121993730124,0.2727920336022281
28157,0.1097985363583117,1.110053449872867,0.3809635420134976,0.98217264588018,0.9794985427622068,0.0026847100379255,0.2195970727166234,0.4907619358520814,0.2711651347607933
28159,0.1688258474750053,1.2550109180796092,0.4359423091736235,0.944149073306497,0.9357714343024716,0.0208493975699444,0.3376516949500106,0.6047680114181402,0.2671167453375662
28161,0.1487449960602591,1.2483774271885657,0.4415535064734243,0.9551725764484328,0.9484484629156976,0.0128362880629847,0.2974899921205182,0.5902982986567563,0.2928086753174049
28163,0.1369298239603378,1.1878318189966668,0.4118076934402897,0.9503625527404188,0.9429169356514816,0.012069416089356,0.2738596479206756,0.5487374844773375,0.2748782808710754
29001,0.1235391946568466,1.0132778686646904,0.4208630533968876,0.9521360563675956,0.9449564648227348,0.0093524450935136,0.2470783893136932,0.5444019367897199,0.2973239087667324
29003,0.193231462750633,1.260455764221768,0.4755727559336022,0.944366813800012,0.9360218358700138,0.0272070901385317,0.386462925501266,0.6688037694577624,0.2823413875776828
29005,0.1269302567712905,1.1647641794876962,0.4160846472870482,0.9433286373325156,0.934827932932393,0.0119137333464702,0.253860513542581,0.5430144122635074,0.2891543987876905
29007,0.1307156131594447,1.2045752353392822,0.4271837736578097,0.94372121605821,0.9352793984669414,0.0125692927204951,0.2614312263188894,0.5578992528764428,0.296468352323283
29009,0.1225571166667303,1.1514237726827834,0.444366574328849,0.9561906573071072,0.9496192559031732,0.0084641753457328,0.2451142333334606,0.5669234403957467,0.3218095348708786
29011,0.1454795148036436,1.1311298788337425,0.4294493619576065,0.949357901226265,0.9417615864102048,0.0138691704413511,0.2909590296072872,0.5749288508546622,0.2839703193840194
29013,0.1564087178691607,1.20872476584372,0.4507644245476021,0.9614236575909058,0.9556372062295416,0.012110895532395,0.3128174357383214,0.6071725646905716,0.2943557209214054
29015,0.11494810779033,1.1164869628120264,0.4374391302682129,0.9575457032464672,0.9511775587334372,0.0071902495704513,0.22989621558066,0.5523871143389847,0.3224911842213199
29017,0.1482009660346173,1.2141889569691224,0.4331950717584107,0.9556117349610462,0.9489534952052032,0.012590941469365,0.2964019320692346,0.5813957723439971,0.2849942218848656
29019,0.1312910423985916,1.0790954681560738,0.4357202883426862,0.9492252787874104,0.941609070605522,0.0112900856012436,0.2625820847971832,0.5670112481268721,0.304429514576762
29021,0.1319640055276486,1.147236898636136,0.4576116805277838,0.944385176105074,0.9360429525208348,0.012610489227191,0.2639280110552972,0.5895753768922551,0.3256477383847168
29023,0.1436035162731725,1.1692240275047625,0.4482986245885137,0.9489575784270368,0.9413012151910922,0.0136565343817821,0.287207032546345,0.5919020755018765,0.3046954528882655
29025,0.1537435042693411,1.2436409518110438,0.4503551514959592,0.9586105102527992,0.9524020867907188,0.0126135627405763,0.3074870085386822,0.6040986549547277,0.2966123586030066
29027,0.1387911586946078,1.1901887231348107,0.4340081996092143,0.9491325799106372,0.9415024668972326,0.0127251087811263,0.2775823173892156,0.5727987126003742,0.2952170415327449
29029,0.1266063157902957,1.1352563604404349,0.4482367937000239,0.9500608171738468,0.9425699397499238,0.0103531652663128,0.2532126315805914,0.5748429542075477,0.321630635645978
